contract name,last traded,strike,last,bid,ask,change,chang%,Volume,Open Int.,Implied Vol,expiry
AAPL190719C00285000-15,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-16,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-17,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-18,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-19,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-20,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-21,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-22,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-23,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-24,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-25,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-26,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-27,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-28,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-29,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-30,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-31,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-32,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-33,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-34,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-35,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-36,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-37,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-38,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-39,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-40,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-41,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-42,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-43,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-44,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00285000-45,5/3/19 23:48,285,0.02,0.01,0.04,-0.030000001,-60.000004,0,826,0.248054395,7/19/19
AAPL190719C00290000,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-1,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-2,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-3,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-4,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-5,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-6,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-7,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-8,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-9,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-10,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-11,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-12,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-13,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-14,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-15,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-16,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-17,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-18,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-19,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-20,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-21,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-22,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-23,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-24,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-25,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-26,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-27,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-28,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-29,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-30,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-31,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-32,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-33,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-34,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-35,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-36,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-37,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-38,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-39,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-40,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-41,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-42,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-43,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-44,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00290000-45,5/3/19 20:56,290,0.01,0,0.03,0,0,0,2130,0.253913711,7/19/19
AAPL190719C00295000,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-1,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-2,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-3,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-4,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-5,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-6,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-7,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-8,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-9,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-10,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-11,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-12,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-13,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-14,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-15,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-16,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-17,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-18,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-19,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-20,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-21,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-22,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-23,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-24,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-25,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-26,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-27,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-28,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-29,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-30,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-31,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-32,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-33,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-34,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-35,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-36,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-37,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-38,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-39,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-40,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-41,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-42,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-43,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-44,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00295000-45,5/3/19 22:57,295,0.02,0,0.01,-0.01,-33.333336,0,184,0.238288867,7/19/19
AAPL190719C00300000,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-1,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-2,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-3,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-4,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-5,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-6,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-7,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-8,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-9,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-10,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-11,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-12,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-13,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-14,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-15,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-16,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-17,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-18,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-19,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-20,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-21,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-22,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-23,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-24,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-25,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-26,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-27,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-28,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-29,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-30,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-31,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-32,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-33,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-34,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-35,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-36,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-37,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-38,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-39,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-40,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-41,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-42,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-43,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-44,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190719C00300000-45,4/30/19 22:08,300,0.01,0,0.01,0,0,0,1369,0.2500075,7/19/19
AAPL190816C00120000,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-1,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-2,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-3,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-4,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-5,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-6,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-7,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-8,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-9,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-10,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-11,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-12,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-13,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-14,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-15,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-16,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-17,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-18,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-19,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-20,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-21,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-22,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-23,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-24,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-25,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-26,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-27,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-28,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-29,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-30,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-31,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-32,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-33,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-34,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-35,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-36,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-37,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-38,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-39,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-40,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-41,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-42,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-43,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-44,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00120000-45,5/4/19 1:13,120,91.5,91.35,92.25,2,2.2346368,0,12,0.552738848,8/16/19
AAPL190816C00125000,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-1,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-2,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-3,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-4,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-5,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-6,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-7,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-8,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-9,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-10,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-11,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-12,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-13,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-14,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-15,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-16,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-17,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
AAPL190816C00125000-18,4/5/19 23:13,125,71.83,84.75,89.1,0,0,0,11,0.711916943,8/16/19
